region,date,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90
Lamdong,2021-08-08,,estimate,10.2,11,4.2,6.2,8.2,9.4,11,12.7,18.6
Lamdong,2021-08-09,,estimate,9.6,10.4,4,5.8,7.8,8.9,10.5,12.1,17.7
Lamdong,2021-08-10,,estimate,9,9.7,3.7,5.4,7.3,8.3,9.8,11.3,16.4
Lamdong,2021-08-11,,estimate,8.4,9,3.3,4.9,6.7,7.7,9.1,10.5,15.2
Lamdong,2021-08-12,,estimate,7.7,8.2,3,4.5,6.2,7,8.4,9.6,13.8
Lamdong,2021-08-13,,estimate,6.9,7.4,2.6,4,5.6,6.4,7.6,8.7,12.3
Lamdong,2021-08-14,,estimate,6.2,6.6,2.3,3.6,5,5.7,6.8,7.8,11
Lamdong,2021-08-15,,estimate,5.6,5.9,2.1,3.1,4.5,5.1,6.1,7,9.8
Lamdong,2021-08-16,,estimate,4.9,5.2,1.9,2.7,4,4.6,5.4,6.2,8.6
Lamdong,2021-08-17,,estimate,4.3,4.6,1.6,2.4,3.5,4,4.8,5.5,7.6
Lamdong,2021-08-18,,estimate,3.8,4,1.5,2,3,3.5,4.2,4.9,6.7
Lamdong,2021-08-19,,estimate,3.4,3.5,1.3,1.7,2.7,3.1,3.7,4.3,5.9
Lamdong,2021-08-20,,estimate,3,3.1,1.2,1.4,2.3,2.7,3.2,3.8,5.2
Lamdong,2021-08-21,,estimate,2.6,2.7,1.1,1.2,2,2.3,2.8,3.3,4.6
Lamdong,2021-08-22,,estimate,2.3,2.4,1,1,1.7,2,2.5,2.9,4.1
Lamdong,2021-08-23,,estimate,2,2.1,0.9,0.8,1.5,1.8,2.2,2.6,3.6
Lamdong,2021-08-24,,estimate,1.7,1.8,0.8,0.7,1.2,1.5,1.9,2.2,3.2
Lamdong,2021-08-25,,estimate,1.5,1.6,0.7,0.5,1.1,1.3,1.7,2,2.9
Lamdong,2021-08-26,,estimate,1.3,1.4,0.7,0.4,0.9,1.1,1.5,1.8,2.6
Lamdong,2021-08-27,,estimate,1.1,1.2,0.6,0.3,0.8,1,1.3,1.6,2.4
Lamdong,2021-08-28,,estimate,1,1.1,0.6,0.2,0.7,0.9,1.1,1.4,2.2
Lamdong,2021-08-29,,estimate,0.9,1,0.6,0.2,0.6,0.8,1,1.2,2
Lamdong,2021-08-30,,estimate,0.8,0.9,0.5,0.1,0.5,0.7,0.9,1.1,1.8
Lamdong,2021-08-31,,estimate,0.7,0.8,0.5,0.1,0.4,0.6,0.8,1,1.7
Lamdong,2021-09-01,,estimate,0.6,0.7,0.5,0.1,0.3,0.5,0.7,0.9,1.6
Lamdong,2021-09-02,,estimate,0.5,0.6,0.5,0.1,0.3,0.4,0.6,0.8,1.5
Lamdong,2021-09-03,,estimate,0.5,0.6,0.5,0,0.2,0.4,0.6,0.8,1.5
Lamdong,2021-09-04,,estimate,0.4,0.5,0.5,0,0.2,0.3,0.5,0.7,1.4
Lamdong,2021-09-05,,estimate based on partial data,0.4,0.5,0.5,0,0.2,0.3,0.4,0.7,1.4
Lamdong,2021-09-06,,estimate based on partial data,0.3,0.4,0.5,0,0.1,0.2,0.4,0.6,1.3
Lamdong,2021-09-07,,estimate based on partial data,0.3,0.4,0.5,0,0.1,0.2,0.4,0.6,1.3
Lamdong,2021-09-08,,estimate based on partial data,0.2,0.4,0.5,0,0.1,0.2,0.3,0.5,1.4
Lamdong,2021-09-09,,estimate based on partial data,0.2,0.4,0.6,0,0.1,0.1,0.3,0.5,1.5
Lamdong,2021-09-10,,estimate based on partial data,0.2,0.4,0.7,0,0.1,0.1,0.2,0.5,1.5
Lamdong,2021-09-11,,estimate based on partial data,0.1,0.4,0.9,0,0,0.1,0.2,0.4,1.7
Lamdong,2021-09-12,,estimate based on partial data,0.1,0.5,1.2,0,0,0.1,0.2,0.4,1.8
Lamdong,2021-09-13,,estimate based on partial data,0.1,0.5,1.8,0,0,0.1,0.2,0.4,2
Lamdong,2021-09-14,,estimate based on partial data,0.1,0.6,3.2,0,0,0.1,0.2,0.4,2.4
Lamdong,2021-09-15,,estimate based on partial data,0.1,0.9,6.5,0,0,0,0.1,0.3,2.9
Lamdong,2021-09-16,,forecast,0.1,1.3,13.1,0,0,0,0.1,0.3,3.2
Lamdong,2021-09-17,,forecast,0.1,2.1,27.4,0,0,0,0.1,0.3,3.7
Lamdong,2021-09-18,,forecast,0.1,3.7,58.2,0,0,0,0.1,0.3,4.3
Lamdong,2021-09-19,,forecast,0,6.8,125.1,0,0,0,0.1,0.3,5.2
Lamdong,2021-09-20,,forecast,0,13.3,272.6,0,0,0,0.1,0.2,6
Lamdong,2021-09-21,,forecast,0,26.9,601.2,0,0,0,0.1,0.2,7.2
Lamdong,2021-09-22,,forecast,0,56.1,1344.9,0,0,0,0.1,0.2,8.4
Lamdong,2021-09-23,,forecast,0,120,3056.4,0,0,0,0.1,0.2,9.8
Lamdong,2021-09-24,,forecast,0,261.7,7064.1,0,0,0,0,0.2,11.4
Lamdong,2021-09-25,,forecast,0,580.6,16611.1,0,0,0,0,0.2,13.8
Lamdong,2021-09-26,,forecast,0,1307.1,39716.5,0,0,0,0,0.2,16.9
Lamdong,2021-09-27,,forecast,0,2982.3,96408.2,0,0,0,0,0.2,19.9
Lamdong,2021-09-28,,forecast,0,6888.2,237088.4,0,0,0,0,0.2,23.3
Lamdong,2021-09-29,,forecast,0,16091.3,589311.5,0,0,0,0,0.2,27.4
Langson,2021-05-27,,estimate,2.7,2.9,1,1.6,2.2,2.5,2.9,3.4,4.8
Langson,2021-05-28,,estimate,2.5,2.7,0.9,1.5,2,2.3,2.7,3.2,4.5
Langson,2021-05-29,,estimate,2.4,2.5,0.8,1.4,1.9,2.2,2.6,2.9,4.1
Langson,2021-05-30,,estimate,2.2,2.3,0.7,1.3,1.8,2,2.4,2.7,3.7
Langson,2021-05-31,,estimate,2,2.1,0.7,1.2,1.6,1.8,2.1,2.4,3.3
Langson,2021-06-01,,estimate,1.8,1.9,0.6,1.1,1.5,1.7,1.9,2.2,3
Langson,2021-06-02,,estimate,1.6,1.7,0.6,1,1.3,1.5,1.8,2,2.7
Langson,2021-06-03,,estimate,1.5,1.5,0.5,0.9,1.2,1.4,1.6,1.8,2.5
Langson,2021-06-04,,estimate,1.3,1.4,0.5,0.8,1.1,1.2,1.4,1.6,2.3
Langson,2021-06-05,,estimate,1.2,1.3,0.4,0.7,0.9,1.1,1.3,1.5,2.1
Langson,2021-06-06,,estimate,1.1,1.1,0.4,0.6,0.8,1,1.2,1.4,1.9
Langson,2021-06-07,,estimate,1,1,0.4,0.5,0.8,0.9,1.1,1.2,1.7
Langson,2021-06-08,,estimate,0.9,0.9,0.4,0.4,0.7,0.8,1,1.1,1.6
Langson,2021-06-09,,estimate,0.8,0.8,0.3,0.4,0.6,0.7,0.9,1,1.4
Langson,2021-06-10,,estimate,0.7,0.8,0.3,0.3,0.5,0.6,0.8,0.9,1.3
Langson,2021-06-11,,estimate,0.7,0.7,0.3,0.3,0.5,0.6,0.7,0.9,1.2
Langson,2021-06-12,,estimate,0.6,0.6,0.3,0.3,0.4,0.5,0.7,0.8,1.1
Langson,2021-06-13,,estimate,0.5,0.6,0.3,0.2,0.4,0.5,0.6,0.7,1.1
Langson,2021-06-14,,estimate,0.5,0.5,0.2,0.2,0.4,0.4,0.6,0.7,1
Langson,2021-06-15,,estimate,0.5,0.5,0.2,0.2,0.3,0.4,0.5,0.6,0.9
Langson,2021-06-16,,estimate,0.4,0.5,0.2,0.2,0.3,0.4,0.5,0.6,0.9
Langson,2021-06-17,,estimate,0.4,0.4,0.2,0.2,0.3,0.3,0.5,0.6,0.8
Langson,2021-06-18,,estimate,0.4,0.4,0.2,0.1,0.3,0.3,0.4,0.5,0.8
Langson,2021-06-19,,estimate,0.4,0.4,0.2,0.1,0.2,0.3,0.4,0.5,0.7
Langson,2021-06-20,,estimate,0.3,0.4,0.2,0.1,0.2,0.3,0.4,0.5,0.7
Langson,2021-06-21,,estimate,0.3,0.4,0.2,0.1,0.2,0.3,0.4,0.5,0.7
Langson,2021-06-22,,estimate,0.3,0.3,0.2,0.1,0.2,0.3,0.4,0.4,0.7
Langson,2021-06-23,,estimate,0.3,0.3,0.2,0.1,0.2,0.3,0.3,0.4,0.6
Langson,2021-06-24,,estimate,0.3,0.3,0.2,0.1,0.2,0.3,0.3,0.4,0.6
Langson,2021-06-25,,estimate,0.3,0.3,0.2,0.1,0.2,0.3,0.3,0.4,0.6
Langson,2021-06-26,,estimate,0.3,0.3,0.2,0.1,0.2,0.3,0.3,0.4,0.6
Langson,2021-06-27,,estimate,0.3,0.3,0.2,0.1,0.2,0.3,0.3,0.4,0.6
Langson,2021-06-28,,estimate,0.3,0.3,0.2,0.1,0.2,0.3,0.3,0.4,0.6
Langson,2021-06-29,,estimate,0.3,0.3,0.2,0.1,0.2,0.3,0.3,0.4,0.6
Langson,2021-06-30,,estimate,0.3,0.3,0.2,0.1,0.2,0.3,0.3,0.4,0.6
Langson,2021-07-01,,estimate,0.3,0.3,0.2,0.1,0.2,0.3,0.3,0.4,0.7
Langson,2021-07-02,,estimate,0.3,0.3,0.2,0.1,0.2,0.3,0.4,0.4,0.7
Langson,2021-07-03,,estimate,0.3,0.4,0.2,0.1,0.2,0.3,0.4,0.4,0.7
Langson,2021-07-04,,estimate,0.3,0.4,0.2,0.1,0.2,0.3,0.4,0.5,0.7
Langson,2021-07-05,,estimate,0.3,0.4,0.2,0.1,0.2,0.3,0.4,0.5,0.7
Langson,2021-07-06,,estimate,0.4,0.4,0.2,0.2,0.3,0.3,0.4,0.5,0.8
Langson,2021-07-07,,estimate,0.4,0.4,0.2,0.2,0.3,0.3,0.4,0.5,0.8
Langson,2021-07-08,,estimate,0.4,0.4,0.2,0.2,0.3,0.4,0.5,0.6,0.8
Langson,2021-07-09,,estimate,0.4,0.5,0.2,0.2,0.3,0.4,0.5,0.6,0.9
Langson,2021-07-10,,estimate,0.5,0.5,0.2,0.2,0.3,0.4,0.5,0.6,0.9
Langson,2021-07-11,,estimate,0.5,0.5,0.2,0.2,0.4,0.4,0.6,0.7,1
Langson,2021-07-12,,estimate,0.5,0.6,0.3,0.3,0.4,0.5,0.6,0.7,1
Langson,2021-07-13,,estimate,0.6,0.6,0.3,0.3,0.4,0.5,0.6,0.8,1.1
Langson,2021-07-14,,estimate,0.6,0.7,0.3,0.3,0.5,0.6,0.7,0.8,1.2
Langson,2021-07-15,,estimate,0.7,0.7,0.3,0.3,0.5,0.6,0.7,0.9,1.3
Langson,2021-07-16,,estimate,0.7,0.8,0.3,0.4,0.6,0.7,0.8,0.9,1.4
Langson,2021-07-17,,estimate,0.8,0.8,0.3,0.4,0.6,0.7,0.9,1,1.5
Langson,2021-07-18,,estimate,0.8,0.9,0.4,0.5,0.7,0.8,0.9,1.1,1.6
Langson,2021-07-19,,estimate,0.9,1,0.4,0.5,0.7,0.8,1,1.1,1.7
Langson,2021-07-20,,estimate,1,1,0.4,0.5,0.8,0.9,1.1,1.2,1.8
Langson,2021-07-21,,estimate,1,1.1,0.4,0.6,0.8,1,1.1,1.3,1.9
Langson,2021-07-22,,estimate,1.1,1.2,0.4,0.6,0.9,1,1.2,1.4,2
Langson,2021-07-23,,estimate,1.2,1.3,0.5,0.7,0.9,1.1,1.3,1.5,2.2
Langson,2021-07-24,,estimate,1.3,1.4,0.5,0.7,1,1.2,1.4,1.6,2.3
Langson,2021-07-25,,estimate,1.4,1.5,0.5,0.8,1.1,1.3,1.5,1.7,2.4
Langson,2021-07-26,,estimate,1.4,1.6,0.6,0.8,1.2,1.3,1.6,1.9,2.6
Langson,2021-07-27,,estimate,1.5,1.7,0.6,0.9,1.2,1.4,1.7,2,2.8
Langson,2021-07-28,,estimate,1.6,1.8,0.7,0.9,1.3,1.5,1.8,2.1,3
Langson,2021-07-29,,estimate,1.8,1.9,0.7,1,1.4,1.6,1.9,2.3,3.2
Langson,2021-07-30,,estimate,1.9,2,0.8,1,1.5,1.7,2,2.4,3.4
Langson,2021-07-31,,estimate,2,2.1,0.8,1.1,1.5,1.8,2.2,2.5,3.7
Langson,2021-08-01,,estimate,2.1,2.2,0.9,1.1,1.6,1.9,2.3,2.7,3.9
Langson,2021-08-02,,estimate,2.2,2.4,0.9,1.2,1.7,2,2.4,2.8,4.1
Langson,2021-08-03,,estimate,2.4,2.5,1,1.2,1.8,2.1,2.6,3,4.3
Langson,2021-08-04,,estimate,2.5,2.7,1,1.3,1.9,2.2,2.7,3.2,4.6
Langson,2021-08-05,,estimate,2.6,2.8,1.1,1.4,2,2.4,2.9,3.3,4.8
Langson,2021-08-06,,estimate,2.7,2.9,1.1,1.5,2.2,2.5,3,3.5,5
Langson,2021-08-07,,estimate,2.9,3.1,1.2,1.6,2.3,2.6,3.2,3.7,5.2
Langson,2021-08-08,,estimate,3,3.2,1.2,1.7,2.4,2.7,3.3,3.8,5.4
Langson,2021-08-09,,estimate,3.1,3.3,1.2,1.8,2.5,2.9,3.4,4,5.6
Langson,2021-08-10,,estimate,3.2,3.5,1.2,1.9,2.6,3,3.5,4.1,5.8
Langson,2021-08-11,,estimate,3.3,3.6,1.3,2,2.7,3.1,3.6,4.2,5.9
Langson,2021-08-12,,estimate,3.4,3.7,1.3,2,2.7,3.1,3.7,4.3,6
Langson,2021-08-13,,estimate,3.5,3.7,1.3,2.1,2.8,3.2,3.8,4.4,6.2
Langson,2021-08-14,,estimate,3.5,3.7,1.3,2.1,2.8,3.2,3.8,4.4,6.2
Langson,2021-08-15,,estimate,3.5,3.7,1.3,2.1,2.8,3.2,3.8,4.4,6.2
Langson,2021-08-16,,estimate,3.4,3.7,1.3,2.1,2.8,3.2,3.8,4.4,6.1
Langson,2021-08-17,,estimate,3.4,3.6,1.3,2,2.7,3.1,3.7,4.3,6
Langson,2021-08-18,,estimate,3.3,3.5,1.3,1.9,2.6,3,3.6,4.1,5.9
Langson,2021-08-19,,estimate,3.1,3.4,1.2,1.8,2.5,2.9,3.4,4,5.7
Langson,2021-08-20,,estimate,3,3.2,1.2,1.7,2.4,2.7,3.2,3.8,5.4
Langson,2021-08-21,,estimate,2.8,3,1.1,1.6,2.2,2.6,3,3.5,5.1
Langson,2021-08-22,,estimate,2.6,2.8,1,1.5,2.1,2.4,2.8,3.3,4.7
Langson,2021-08-23,,estimate,2.4,2.5,0.9,1.3,1.9,2.2,2.6,3,4.3
Langson,2021-08-24,,estimate,2.2,2.3,0.9,1.2,1.7,2,2.4,2.8,4
Langson,2021-08-25,,estimate,2,2.1,0.8,1,1.5,1.8,2.2,2.5,3.6
Langson,2021-08-26,,estimate,1.8,1.9,0.8,0.9,1.3,1.6,1.9,2.3,3.3
Langson,2021-08-27,,estimate,1.6,1.7,0.7,0.7,1.2,1.4,1.7,2.1,3
Langson,2021-08-28,,estimate,1.4,1.5,0.7,0.6,1,1.2,1.5,1.9,2.8
Langson,2021-08-29,,estimate,1.2,1.3,0.7,0.5,0.8,1.1,1.4,1.7,2.6
Langson,2021-08-30,,estimate,1,1.2,0.7,0.4,0.7,0.9,1.2,1.5,2.4
Langson,2021-08-31,,estimate,0.9,1,0.6,0.3,0.6,0.8,1,1.3,2.3
Langson,2021-09-01,,estimate,0.8,0.9,0.6,0.2,0.5,0.7,0.9,1.2,2.1
Langson,2021-09-02,,estimate,0.7,0.8,0.6,0.2,0.4,0.6,0.8,1.1,2
Langson,2021-09-03,,estimate,0.6,0.7,0.6,0.1,0.3,0.5,0.7,0.9,1.8
Langson,2021-09-04,,estimate,0.5,0.6,0.6,0.1,0.3,0.4,0.6,0.8,1.7
Langson,2021-09-05,,estimate based on partial data,0.4,0.6,0.6,0.1,0.2,0.3,0.5,0.8,1.6
Langson,2021-09-06,,estimate based on partial data,0.4,0.5,0.6,0,0.2,0.3,0.5,0.7,1.5
Langson,2021-09-07,,estimate based on partial data,0.3,0.5,0.6,0,0.1,0.2,0.4,0.6,1.5
Langson,2021-09-08,,estimate based on partial data,0.3,0.4,0.6,0,0.1,0.2,0.3,0.5,1.4
Langson,2021-09-09,,estimate based on partial data,0.2,0.4,0.6,0,0.1,0.2,0.3,0.5,1.4
Langson,2021-09-10,,estimate based on partial data,0.2,0.4,0.6,0,0.1,0.1,0.3,0.4,1.4
Langson,2021-09-11,,estimate based on partial data,0.2,0.3,0.6,0,0,0.1,0.2,0.4,1.4
Langson,2021-09-12,,estimate based on partial data,0.1,0.3,0.7,0,0,0.1,0.2,0.3,1.3
Langson,2021-09-13,,estimate based on partial data,0.1,0.3,0.8,0,0,0.1,0.2,0.3,1.3
Langson,2021-09-14,,estimate based on partial data,0.1,0.3,0.9,0,0,0.1,0.1,0.3,1.3
Langson,2021-09-15,,estimate based on partial data,0.1,0.3,1.2,0,0,0,0.1,0.2,1.3
Langson,2021-09-16,,forecast,0.1,0.3,1.6,0,0,0,0.1,0.2,1.3
Langson,2021-09-17,,forecast,0.1,0.4,2.4,0,0,0,0.1,0.2,1.3
Langson,2021-09-18,,forecast,0,0.4,3.7,0,0,0,0.1,0.2,1.3
Langson,2021-09-19,,forecast,0,0.5,6,0,0,0,0.1,0.2,1.3
Langson,2021-09-20,,forecast,0,0.6,9.8,0,0,0,0.1,0.1,1.2
Langson,2021-09-21,,forecast,0,0.8,16.3,0,0,0,0.1,0.1,1.2
Langson,2021-09-22,,forecast,0,1.1,27.3,0,0,0,0,0.1,1.2
Langson,2021-09-23,,forecast,0,1.5,45.9,0,0,0,0,0.1,1.3
Langson,2021-09-24,,forecast,0,2.3,77.4,0,0,0,0,0.1,1.3
Langson,2021-09-25,,forecast,0,3.5,130.8,0,0,0,0,0.1,1.2
Langson,2021-09-26,,forecast,0,5.6,221.1,0,0,0,0,0.1,1.2
Langson,2021-09-27,,forecast,0,9,374,0,0,0,0,0.1,1.2
Langson,2021-09-28,,forecast,0,14.8,633,0,0,0,0,0.1,1.2
Langson,2021-09-29,,forecast,0,24.5,1071.4,0,0,0,0,0.1,1.2
Laocai,2021-06-12,,estimate,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.3,0.5
Laocai,2021-06-13,,estimate,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.3,0.5
Laocai,2021-06-14,,estimate,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.3,0.5
Laocai,2021-06-15,,estimate,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.4
Laocai,2021-06-16,,estimate,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.4
Laocai,2021-06-17,,estimate,0.1,0.2,0.1,0,0.1,0.1,0.2,0.2,0.4
Laocai,2021-06-18,,estimate,0.1,0.2,0.1,0,0.1,0.1,0.2,0.2,0.4
Laocai,2021-06-19,,estimate,0.1,0.2,0.1,0,0.1,0.1,0.1,0.2,0.3
Laocai,2021-06-20,,estimate,0.1,0.1,0.1,0,0.1,0.1,0.1,0.2,0.3
Laocai,2021-06-21,,estimate,0.1,0.1,0.1,0,0.1,0.1,0.1,0.2,0.3
Laocai,2021-06-22,,estimate,0.1,0.1,0.1,0,0.1,0.1,0.1,0.2,0.3
Laocai,2021-06-23,,estimate,0.1,0.1,0.1,0,0.1,0.1,0.1,0.2,0.3
Laocai,2021-06-24,,estimate,0.1,0.1,0.1,0,0.1,0.1,0.1,0.2,0.3
Laocai,2021-06-25,,estimate,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.3
Laocai,2021-06-26,,estimate,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.3
Laocai,2021-06-27,,estimate,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.3
Laocai,2021-06-28,,estimate,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.3
Laocai,2021-06-29,,estimate,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.3
Laocai,2021-06-30,,estimate,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.3
Laocai,2021-07-01,,estimate,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.3
Laocai,2021-07-02,,estimate,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.3
Laocai,2021-07-03,,estimate,0.1,0.1,0.1,0,0.1,0.1,0.1,0.2,0.3
Laocai,2021-07-04,,estimate,0.1,0.1,0.1,0,0.1,0.1,0.1,0.2,0.3
Laocai,2021-07-05,,estimate,0.1,0.1,0.1,0,0.1,0.1,0.1,0.2,0.3
Laocai,2021-07-06,,estimate,0.1,0.1,0.1,0,0.1,0.1,0.1,0.2,0.3
Laocai,2021-07-07,,estimate,0.1,0.1,0.1,0,0.1,0.1,0.1,0.2,0.3
Laocai,2021-07-08,,estimate,0.1,0.2,0.1,0,0.1,0.1,0.1,0.2,0.4
Laocai,2021-07-09,,estimate,0.1,0.2,0.1,0,0.1,0.1,0.2,0.2,0.4
Laocai,2021-07-10,,estimate,0.1,0.2,0.1,0,0.1,0.1,0.2,0.2,0.4
Laocai,2021-07-11,,estimate,0.2,0.2,0.2,0,0.1,0.1,0.2,0.3,0.5
Laocai,2021-07-12,,estimate,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.3,0.5
Laocai,2021-07-13,,estimate,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.3,0.6
Laocai,2021-07-14,,estimate,0.2,0.3,0.2,0.1,0.1,0.2,0.3,0.4,0.7
Laocai,2021-07-15,,estimate,0.3,0.3,0.2,0.1,0.2,0.2,0.3,0.4,0.8
Laocai,2021-07-16,,estimate,0.3,0.4,0.3,0.1,0.2,0.3,0.4,0.5,0.9
Laocai,2021-07-17,,estimate,0.4,0.4,0.3,0.1,0.2,0.3,0.4,0.6,1
Laocai,2021-07-18,,estimate,0.4,0.5,0.4,0.1,0.3,0.4,0.5,0.7,1.2
Laocai,2021-07-19,,estimate,0.5,0.6,0.4,0.1,0.3,0.4,0.6,0.8,1.4
Laocai,2021-07-20,,estimate,0.6,0.8,0.5,0.2,0.4,0.5,0.8,1,1.7
Laocai,2021-07-21,,estimate,0.8,0.9,0.6,0.2,0.5,0.7,0.9,1.2,2.1
Laocai,2021-07-22,,estimate,1,1.1,0.8,0.3,0.6,0.8,1.1,1.5,2.5
Laocai,2021-07-23,,estimate,1.2,1.4,0.9,0.4,0.8,1,1.4,1.8,3.1
Laocai,2021-07-24,,estimate,1.5,1.7,1.1,0.5,1,1.3,1.8,2.2,3.7
Laocai,2021-07-25,,estimate,1.9,2.1,1.2,0.7,1.3,1.7,2.2,2.7,4.4
Laocai,2021-07-26,,estimate,2.4,2.6,1.4,0.9,1.7,2.1,2.7,3.2,5.2
Laocai,2021-07-27,,estimate,2.9,3.2,1.6,1.3,2.1,2.6,3.2,3.9,6
Laocai,2021-07-28,,estimate,3.5,3.8,1.8,1.7,2.6,3.1,3.8,4.6,7.1
Laocai,2021-07-29,,estimate,4.1,4.5,1.9,2.2,3.2,3.8,4.5,5.3,8
Laocai,2021-07-30,,estimate,4.8,5.2,2.1,2.6,3.8,4.4,5.2,6.2,9.1
Laocai,2021-07-31,,estimate,5.4,5.8,2.3,3,4.2,4.9,5.9,6.9,10
Laocai,2021-08-01,,estimate,5.8,6.3,2.5,3.3,4.6,5.3,6.4,7.5,10.9
Laocai,2021-08-02,,estimate,6,6.5,2.6,3.4,4.7,5.5,6.6,7.7,11.3
Laocai,2021-08-03,,estimate,6,6.5,2.5,3.4,4.7,5.5,6.5,7.6,11.1
Laocai,2021-08-04,,estimate,5.6,6.1,2.3,3.2,4.5,5.2,6.1,7.3,10.5
Laocai,2021-08-05,,estimate,5.1,5.5,2.1,2.9,4.1,4.7,5.6,6.6,9.4
Laocai,2021-08-06,,estimate,4.5,4.8,1.8,2.5,3.5,4.1,4.9,5.8,8.2
Laocai,2021-08-07,,estimate,3.8,4,1.6,2,2.9,3.4,4.2,4.9,7
Laocai,2021-08-08,,estimate,3.1,3.3,1.4,1.4,2.3,2.8,3.4,4,5.8
Laocai,2021-08-09,,estimate,2.5,2.6,1.2,1,1.8,2.2,2.8,3.3,4.7
Laocai,2021-08-10,,estimate,1.9,2.1,1,0.6,1.3,1.7,2.2,2.7,3.9
Laocai,2021-08-11,,estimate,1.5,1.6,0.9,0.4,1,1.3,1.7,2.1,3.1
Laocai,2021-08-12,,estimate,1.1,1.2,0.7,0.2,0.7,0.9,1.3,1.6,2.5
Laocai,2021-08-13,,estimate,0.8,0.9,0.6,0.1,0.5,0.7,1,1.2,2
Laocai,2021-08-14,,estimate,0.6,0.7,0.5,0.1,0.3,0.5,0.7,0.9,1.6
Laocai,2021-08-15,,estimate,0.4,0.5,0.4,0,0.2,0.3,0.5,0.7,1.3
Laocai,2021-08-16,,estimate,0.3,0.4,0.3,0,0.1,0.2,0.4,0.5,1
Laocai,2021-08-17,,estimate,0.2,0.3,0.3,0,0.1,0.2,0.3,0.4,0.8
Laocai,2021-08-18,,estimate,0.1,0.2,0.2,0,0.1,0.1,0.2,0.3,0.7
Laocai,2021-08-19,,estimate,0.1,0.2,0.2,0,0,0.1,0.1,0.2,0.5
Laocai,2021-08-20,,estimate,0.1,0.1,0.1,0,0,0,0.1,0.2,0.4
Laocai,2021-08-21,,estimate,0,0.1,0.1,0,0,0,0.1,0.1,0.3
Laocai,2021-08-22,,estimate,0,0.1,0.1,0,0,0,0,0.1,0.3
Laocai,2021-08-23,,estimate,0,0.1,0.1,0,0,0,0,0.1,0.2
Laocai,2021-08-24,,estimate,0,0,0.1,0,0,0,0,0,0.2
Laocai,2021-08-25,,estimate,0,0,0.1,0,0,0,0,0,0.1
Laocai,2021-08-26,,estimate,0,0,0,0,0,0,0,0,0.1
Laocai,2021-08-27,,estimate,0,0,0,0,0,0,0,0,0.1
Laocai,2021-08-28,,estimate,0,0,0,0,0,0,0,0,0.1
Laocai,2021-08-29,,estimate,0,0,0,0,0,0,0,0,0.1
Laocai,2021-08-30,,estimate,0,0,0,0,0,0,0,0,0
Laocai,2021-08-31,,estimate,0,0,0,0,0,0,0,0,0
Laocai,2021-09-01,,estimate,0,0,0,0,0,0,0,0,0
Laocai,2021-09-02,,estimate,0,0,0,0,0,0,0,0,0
Laocai,2021-09-03,,estimate,0,0,0,0,0,0,0,0,0
Laocai,2021-09-04,,estimate,0,0,0,0,0,0,0,0,0
Laocai,2021-09-05,,estimate based on partial data,0,0,0,0,0,0,0,0,0
Laocai,2021-09-06,,estimate based on partial data,0,0,0,0,0,0,0,0,0
Laocai,2021-09-07,,estimate based on partial data,0,0,0,0,0,0,0,0,0
Laocai,2021-09-08,,estimate based on partial data,0,0,0,0,0,0,0,0,0
Laocai,2021-09-09,,estimate based on partial data,0,0,0,0,0,0,0,0,0
Laocai,2021-09-10,,estimate based on partial data,0,0,0,0,0,0,0,0,0
Laocai,2021-09-11,,estimate based on partial data,0,0,0.1,0,0,0,0,0,0
Laocai,2021-09-12,,estimate based on partial data,0,0,0.1,0,0,0,0,0,0
Laocai,2021-09-13,,estimate based on partial data,0,0,0.2,0,0,0,0,0,0
Laocai,2021-09-14,,estimate based on partial data,0,0,0.4,0,0,0,0,0,0
Laocai,2021-09-15,,estimate based on partial data,0,0,0.8,0,0,0,0,0,0
Laocai,2021-09-16,,forecast,0,0.1,1.8,0,0,0,0,0,0
Laocai,2021-09-17,,forecast,0,0.2,4.6,0,0,0,0,0,0
Laocai,2021-09-18,,forecast,0,0.6,12.2,0,0,0,0,0,0
Laocai,2021-09-19,,forecast,0,1.5,33.2,0,0,0,0,0,0
Laocai,2021-09-20,,forecast,0,4.1,92.2,0,0,0,0,0,0
Laocai,2021-09-21,,forecast,0,11,258.8,0,0,0,0,0,0
Laocai,2021-09-22,,forecast,0,30,733.2,0,0,0,0,0,0
Laocai,2021-09-23,,forecast,0,83,2093.3,0,0,0,0,0,0
